Student_ID,Date,Persona,Age,Gender,Department,Year_of_Study,Sleep_Hours,Study_Hours,Screen_Time_Hours,Stress_Level,Focus_Score,Mood_Score,Attendance_Percentage,Assignment_Completion,Productivity_Score,Exam_Score,Burnout_Risk,Study_Efficiency,Wellness_Score
405,2025-01-20,Average,21,Female,Electronics,3,7.7,5.4,5.4,4.5,5.6,5.5,94.3,93.8,40.6,53.1,Low,8.296875,3.380000000000001
405,2025-01-21,Average,21,Female,Electronics,3,6.0,3.2,6.0,4.8,6.0,5.8,80.0,85.1,35.6,28.3,Low,6.738095238095238,2.7000000000000006
405,2025-01-22,Average,21,Female,Electronics,3,6.0,2.2,6.1,5.9,7.6,6.7,90.2,88.7,38.7,40.8,Low,12.749999999999998,2.64
405,2025-01-23,Average,21,Female,Electronics,3,5.4,3.9,7.0,5.1,7.2,6.2,81.5,83.5,42.7,42.0,Low,8.571428571428571,2.4899999999999998
405,2025-01-24,Average,21,Female,Electronics,3,6.6,3.7,4.4,5.7,5.1,6.3,81.1,69.6,32.5,32.9,Low,6.999999999999999,2.8200000000000003
405,2025-01-25,Average,21,Female,Electronics,3,5.9,4.0,6.1,6.3,7.8,5.0,74.2,86.6,40.8,40.9,Medium,8.18,1.9700000000000004
405,2025-01-26,Average,21,Female,Electronics,3,5.6,1.9,3.6,4.7,5.5,5.6,87.6,67.9,29.2,23.9,Low,8.241379310344827,2.51
405,2025-01-27,Average,21,Female,Electronics,3,6.5,5.3,5.7,3.6,5.2,7.6,74.7,86.5,44.8,47.7,Low,7.571428571428572,3.8
405,2025-01-28,Average,21,Female,Electronics,3,6.8,3.4,6.3,6.3,6.7,5.8,96.8,74.4,36.0,44.5,Medium,10.113636363636363,2.5700000000000003
405,2025-01-29,Average,21,Female,Electronics,3,8.7,4.1,7.0,5.1,6.6,6.5,100.0,97.7,41.5,46.4,Low,9.098039215686274,3.9
405,2025-01-30,Average,21,Female,Electronics,3,6.0,5.0,3.8,5.7,8.8,6.4,96.7,100.0,51.7,48.4,Low,8.066666666666666,2.6100000000000003
406,2025-01-01,Distracted,18,Female,Electronics,2,6.5,2.1,8.2,6.1,3.6,4.2,56.4,56.3,16.9,26.5,Medium,8.548387096774194,2.0300000000000002
406,2025-01-02,Distracted,18,Female,Electronics,2,6.8,3.6,7.3,7.0,5.4,5.9,73.7,64.1,30.0,33.3,Medium,7.239130434782608,2.39
406,2025-01-03,Distracted,18,Female,Electronics,2,5.7,1.2,7.9,5.6,3.6,4.6,55.9,41.0,15.8,14.6,Low,6.636363636363636,1.9800000000000002
406,2025-01-04,Distracted,18,Female,Electronics,2,7.4,2.8,12.4,6.0,3.4,5.2,75.7,35.3,20.0,27.5,Medium,7.236842105263158,2.7200000000000006
406,2025-01-05,Distracted,18,Female,Electronics,2,6.0,1.0,11.3,7.9,2.7,5.8,60.2,33.4,9.5,6.5,Medium,3.25,1.7700000000000005
406,2025-01-06,Distracted,18,Female,Electronics,2,4.4,3.7,12.2,4.8,1.0,8.7,40.0,0.0,23.0,13.3,Low,2.8297872340425534,2.93
406,2025-01-07,Distracted,18,Female,Electronics,2,5.5,3.1,13.8,5.6,1.2,6.4,46.1,23.9,15.5,15.6,Low,3.804878048780488,2.4400000000000004
406,2025-01-08,Distracted,18,Female,Electronics,2,6.2,3.3,11.1,6.3,3.0,7.9,69.8,55.8,25.5,25.0,Medium,5.813953488372094,2.960000000000001
406,2025-01-09,Distracted,18,Female,Electronics,2,6.4,4.0,8.5,6.8,1.7,6.1,52.0,32.6,17.2,9.3,Medium,1.86,2.3500000000000005
406,2025-01-10,Distracted,18,Female,Electronics,2,7.8,2.3,11.5,7.5,2.8,7.7,71.9,50.5,18.5,15.7,Medium,4.757575757575758,3.1799999999999997
406,2025-01-11,Distracted,18,Female,Electronics,2,6.6,2.2,8.1,7.0,1.9,3.8,66.1,36.7,7.8,16.6,Medium,5.1875,1.6800000000000002
406,2025-01-12,Distracted,18,Female,Electronics,2,5.7,3.2,8.5,6.2,4.8,6.0,62.1,59.0,28.2,30.3,Medium,7.214285714285714,2.22
406,2025-01-13,Distracted,18,Female,Electronics,2,5.8,3.6,14.1,6.3,1.3,4.8,48.0,38.5,12.9,21.4,Medium,4.6521739130434785,1.8699999999999999
406,2025-01-14,Distracted,18,Female,Electronics,2,6.4,2.5,10.6,6.2,1.7,5.7,54.1,18.2,13.4,24.3,Medium,6.942857142857143,2.4100000000000006
406,2025-01-15,Distracted,18,Female,Electronics,2,5.5,4.4,8.2,5.5,2.0,5.5,56.8,25.5,21.0,23.1,Low,4.277777777777778,2.2
406,2025-01-16,Distracted,18,Female,Electronics,2,6.2,4.6,10.9,4.5,2.7,5.1,74.9,40.7,16.6,17.9,Low,3.196428571428571,2.66
406,2025-01-17,Distracted,18,Female,Electronics,2,6.6,2.4,9.6,5.9,2.7,5.4,64.5,36.8,17.3,15.1,Low,4.4411764705882355,2.4899999999999998
406,2025-01-18,Distracted,18,Female,Electronics,2,5.0,2.7,7.0,6.4,3.0,7.7,47.3,43.1,22.6,23.0,Medium,6.216216216216216,2.3900000000000006
406,2025-01-19,Distracted,18,Female,Electronics,2,6.3,1.9,8.2,6.2,3.7,6.0,68.2,34.8,19.9,17.2,Medium,5.931034482758621,2.4600000000000004
406,2025-01-20,Distracted,18,Female,Electronics,2,6.7,2.7,10.3,6.5,5.6,7.9,79.1,78.5,33.5,32.3,Medium,8.729729729729728,3.1000000000000005
406,2025-01-21,Distracted,18,Female,Electronics,2,5.8,2.6,11.7,6.5,3.2,6.6,54.1,50.6,20.8,23.4,Medium,6.499999999999999,2.3499999999999996
406,2025-01-22,Distracted,18,Female,Electronics,2,5.1,2.9,7.6,6.0,3.1,5.9,53.0,43.6,21.1,22.6,Medium,5.794871794871796,2.0100000000000002
406,2025-01-23,Distracted,18,Female,Electronics,2,5.9,1.8,9.1,6.7,3.8,5.2,57.2,43.7,17.6,19.3,Medium,6.892857142857143,1.9100000000000006
406,2025-01-24,Distracted,18,Female,Electronics,2,4.9,2.6,10.0,7.4,4.3,5.6,51.0,49.5,21.3,17.9,Medium,4.972222222222221,1.42
406,2025-01-25,Distracted,18,Female,Electronics,2,4.5,3.1,8.5,5.3,2.5,5.5,50.7,41.0,19.8,14.1,Low,3.439024390243903,1.8600000000000003
406,2025-01-26,Distracted,18,Female,Electronics,2,5.3,2.4,9.6,5.8,3.6,6.4,54.6,64.9,22.7,29.3,Low,8.617647058823529,2.3
406,2025-01-27,Distracted,18,Female,Electronics,2,6.3,2.4,8.2,5.4,3.1,4.9,77.6,46.0,18.8,20.5,Low,6.029411764705882,2.37
406,2025-01-28,Distracted,18,Female,Electronics,2,6.5,4.6,11.0,4.4,1.0,6.5,67.5,0.0,12.4,11.6,Low,2.0714285714285716,3.2299999999999995
406,2025-01-29,Distracted,18,Female,Electronics,2,6.8,2.3,11.4,4.6,3.5,4.4,73.5,44.0,20.4,32.0,Low,9.696969696969697,2.66
406,2025-01-30,Distracted,18,Female,Electronics,2,6.4,1.6,11.5,7.2,1.4,5.5,51.2,21.6,7.2,2.0,Medium,0.7692307692307692,2.0500000000000007
407,2025-01-01,High Performer,19,Female,Electronics,2,7.8,4.7,5.6,4.0,8.1,8.2,100.0,100.0,54.9,52.4,Low,9.192982456140351,4.38
407,2025-01-02,High Performer,19,Female,Electronics,2,8.5,6.5,3.5,3.2,7.4,5.9,100.0,100.0,54.5,67.9,Low,9.053333333333335,4.21
407,2025-01-03,High Performer,19,Female,Electronics,2,6.9,5.7,5.0,3.0,7.5,4.2,97.9,100.0,49.5,69.6,Low,10.388059701492535,3.1200000000000006
407,2025-01-04,High Performer,19,Female,Electronics,2,7.1,5.6,4.5,3.3,8.5,6.2,100.0,100.0,56.3,69.5,Low,10.530303030303031,3.7099999999999995
407,2025-01-05,High Performer,19,Female,Electronics,2,7.9,8.2,4.9,5.2,8.3,8.2,100.0,100.0,63.6,64.6,Low,7.021739130434782,4.059999999999999
407,2025-01-06,High Performer,19,Female,Electronics,2,6.0,4.8,3.4,3.8,7.2,8.3,100.0,100.0,52.1,61.1,Low,10.53448275862069,3.750000000000001
407,2025-01-07,High Performer,19,Female,Electronics,2,8.3,5.1,5.6,5.9,9.3,8.3,100.0,100.0,57.3,56.6,Low,9.278688524590164,4.040000000000001
407,2025-01-08,High Performer,19,Female,Electronics,2,9.0,5.1,3.3,5.8,7.8,8.0,100.0,100.0,50.9,54.1,Low,8.868852459016395,4.26
407,2025-01-09,High Performer,19,Female,Electronics,2,7.5,5.6,4.0,2.8,9.2,8.9,100.0,100.0,65.7,74.4,Low,11.272727272727273,4.83
407,2025-01-10,High Performer,19,Female,Electronics,2,7.4,5.1,3.8,3.9,6.8,8.8,100.0,88.1,52.4,56.9,Low,9.327868852459016,4.430000000000001
407,2025-01-11,High Performer,19,Female,Electronics,2,7.8,5.4,3.6,4.4,8.7,7.4,100.0,100.0,57.1,72.3,Low,11.296874999999998,4.02
407,2025-01-12,High Performer,19,Female,Electronics,2,6.9,5.2,1.9,4.0,9.2,7.0,100.0,100.0,58.3,67.7,Low,10.919354838709678,3.66
407,2025-01-13,High Performer,19,Female,Electronics,2,8.2,7.7,5.2,3.7,6.5,8.5,100.0,99.0,58.6,77.0,Low,8.85057471264368,4.72
407,2025-01-14,High Performer,19,Female,Electronics,2,8.1,5.3,3.7,4.3,8.8,6.9,100.0,100.0,56.3,56.3,Low,8.936507936507937,4.0200000000000005
407,2025-01-15,High Performer,19,Female,Electronics,2,9.1,5.0,4.5,3.4,7.3,9.1,100.0,98.4,55.7,53.3,Low,8.883333333333333,5.35
407,2025-01-16,High Performer,19,Female,Electronics,2,7.6,6.6,5.4,3.1,6.5,6.3,97.4,84.8,52.1,64.8,Low,8.526315789473685,4.0
407,2025-01-17,High Performer,19,Female,Electronics,2,7.9,6.1,3.7,3.7,8.2,6.8,100.0,100.0,57.3,70.9,Low,9.985915492957748,4.09
407,2025-01-18,High Performer,19,Female,Electronics,2,6.0,4.6,4.6,5.6,7.8,7.8,86.2,99.1,53.7,55.4,Low,9.892857142857142,3.0600000000000005
407,2025-01-19,High Performer,19,Female,Electronics,2,6.7,4.8,4.5,3.1,8.6,8.0,100.0,100.0,58.7,65.4,Low,11.275862068965518,4.15
407,2025-01-20,High Performer,19,Female,Electronics,2,8.4,6.7,2.8,3.3,7.7,9.0,100.0,100.0,62.1,77.4,Low,10.051948051948052,5.07
407,2025-01-21,High Performer,19,Female,Electronics,2,7.2,7.0,4.9,4.2,8.7,9.2,100.0,100.0,65.7,69.3,Low,8.6625,4.380000000000001
407,2025-01-22,High Performer,19,Female,Electronics,2,7.3,5.5,5.6,3.2,8.9,8.3,100.0,93.0,62.2,62.6,Low,9.63076923076923,4.45
407,2025-01-23,High Performer,19,Female,Electronics,2,7.1,4.4,4.0,4.2,6.3,5.9,92.5,76.5,41.9,51.8,Low,9.592592592592592,3.3499999999999996
407,2025-01-24,High Performer,19,Female,Electronics,2,7.3,5.9,5.0,4.0,8.2,8.9,100.0,99.3,60.7,69.8,Low,10.115942028985506,4.39
407,2025-01-25,High Performer,19,Female,Electronics,2,5.3,4.7,4.9,3.9,9.3,5.8,93.1,100.0,56.8,55.4,Low,9.719298245614034,2.6900000000000004
407,2025-01-26,High Performer,19,Female,Electronics,2,7.7,5.3,3.9,5.7,7.9,9.1,100.0,100.0,54.4,56.4,Low,8.952380952380953,4.1000000000000005
407,2025-01-27,High Performer,19,Female,Electronics,2,7.3,5.4,4.8,2.5,7.6,8.7,100.0,100.0,58.8,63.8,Low,9.968749999999998,4.779999999999999
407,2025-01-28,High Performer,19,Female,Electronics,2,8.1,6.7,2.9,5.7,7.3,7.9,100.0,100.0,53.6,56.5,Low,7.337662337662337,3.9000000000000004
407,2025-01-29,High Performer,19,Female,Electronics,2,7.0,5.9,3.9,3.3,7.5,8.6,100.0,93.7,58.3,57.2,Low,8.289855072463768,4.39
407,2025-01-30,High Performer,19,Female,Electronics,2,7.9,6.9,3.2,3.1,10.0,8.8,100.0,100.0,71.8,79.1,Low,10.0126582278481,4.870000000000001
408,2025-01-01,Average,22,Male,Electronics,3,4.4,4.0,5.3,5.6,6.0,5.7,54.4,68.6,35.9,33.8,Low,6.76,1.7900000000000003
408,2025-01-02,Average,22,Male,Electronics,3,5.4,4.7,6.9,5.2,7.7,6.2,79.7,98.4,47.2,50.1,Low,8.789473684210526,2.4599999999999995
408,2025-01-03,Average,22,Male,Electronics,3,5.6,5.2,6.7,4.8,5.8,7.3,71.8,69.4,43.6,49.4,Low,7.96774193548387,2.9899999999999998
408,2025-01-04,Average,22,Male,Electronics,3,6.3,4.3,3.4,3.3,5.6,6.8,84.7,74.0,42.2,47.6,Low,8.981132075471699,3.5700000000000007
408,2025-01-05,Average,22,Male,Electronics,3,7.4,4.7,8.8,4.9,7.2,5.6,100.0,93.3,44.4,50.9,Low,8.929824561403509,3.170000000000001
408,2025-01-06,Average,22,Male,Electronics,3,6.0,4.5,5.2,7.1,6.4,6.5,87.7,100.0,38.3,41.2,Medium,7.490909090909091,2.2200000000000006
408,2025-01-07,Average,22,Male,Electronics,3,7.6,5.5,6.0,6.1,6.3,7.2,96.1,80.3,44.0,50.2,Medium,7.723076923076923,3.37
408,2025-01-08,Average,22,Male,Electronics,3,5.1,5.0,6.3,5.4,6.3,5.2,77.3,93.0,39.8,38.4,Low,6.3999999999999995,1.98
408,2025-01-09,Average,22,Male,Electronics,3,7.8,2.9,6.1,5.8,7.8,6.5,100.0,90.9,41.3,46.0,Low,11.794871794871796,3.33
408,2025-01-10,Average,22,Male,Electronics,3,5.2,3.4,7.5,4.2,6.0,5.5,70.6,80.9,36.8,40.1,Low,9.113636363636363,2.4699999999999998
408,2025-01-11,Average,22,Male,Electronics,3,6.9,4.6,4.2,4.0,6.7,4.4,94.5,96.1,37.6,41.2,Low,7.3571428571428585,2.88
408,2025-01-12,Average,22,Male,Electronics,3,7.2,3.5,5.1,4.9,7.4,4.8,99.4,96.4,40.3,41.4,Low,9.2,2.8500000000000005
408,2025-01-13,Average,22,Male,Electronics,3,5.6,4.8,7.2,5.0,5.6,6.2,64.2,83.6,39.0,31.9,Low,5.5,2.5999999999999996
408,2025-01-14,Average,22,Male,Electronics,3,5.0,3.2,6.3,5.9,6.4,5.9,68.2,80.2,35.3,34.1,Low,8.119047619047619,2.0
408,2025-01-15,Average,22,Male,Electronics,3,6.4,4.9,6.0,4.6,6.9,6.2,81.6,83.2,45.1,52.6,Low,8.915254237288135,3.04
408,2025-01-16,Average,22,Male,Electronics,3,6.6,4.9,7.1,4.3,6.4,7.1,86.3,94.9,45.8,48.1,Low,8.152542372881356,3.4799999999999995
408,2025-01-17,Average,22,Male,Electronics,3,7.8,4.2,4.1,5.5,6.5,6.5,100.0,100.0,40.4,43.0,Low,8.269230769230768,3.4200000000000004
408,2025-01-18,Average,22,Male,Electronics,3,6.4,2.9,5.1,5.7,6.5,6.6,89.2,72.5,36.6,38.1,Low,9.76923076923077,2.83
408,2025-01-19,Average,22,Male,Electronics,3,5.7,4.2,4.4,3.5,6.2,5.3,82.3,75.2,41.2,47.5,Low,9.134615384615385,2.8200000000000003
408,2025-01-20,Average,22,Male,Electronics,3,6.5,3.4,3.8,5.5,7.2,6.2,93.6,82.9,40.8,49.7,Low,11.295454545454545,2.81
408,2025-01-21,Average,22,Male,Electronics,3,6.5,5.9,5.0,5.1,7.0,6.9,100.0,99.9,49.2,52.2,Low,7.565217391304348,3.14
408,2025-01-22,Average,22,Male,Electronics,3,6.4,3.3,8.0,3.8,5.7,7.2,92.9,85.1,39.5,43.9,Low,10.209302325581396,3.580000000000001
408,2025-01-23,Average,22,Male,Electronics,3,5.6,4.5,4.2,5.6,5.0,6.0,66.7,67.4,34.1,30.4,Low,5.527272727272727,2.3599999999999994
408,2025-01-24,Average,22,Male,Electronics,3,6.4,4.9,4.9,3.9,6.1,6.8,89.7,84.8,45.0,49.1,Low,8.322033898305085,3.4300000000000006
408,2025-01-25,Average,22,Male,Electronics,3,6.3,4.7,7.8,5.6,6.1,4.7,77.8,88.3,36.9,44.1,Low,7.7368421052631575,2.25
408,2025-01-26,Average,22,Male,Electronics,3,6.0,5.6,7.8,5.6,4.6,5.2,71.5,78.9,34.1,46.9,Low,7.106060606060606,2.2800000000000002
408,2025-01-27,Average,22,Male,Electronics,3,5.2,2.4,5.6,5.6,4.6,6.7,69.4,51.4,27.7,26.7,Low,7.852941176470588,2.41
408,2025-01-28,Average,22,Male,Electronics,3,7.9,3.2,3.1,5.1,6.8,5.3,100.0,98.3,37.3,44.9,Low,10.69047619047619,3.22
408,2025-01-29,Average,22,Male,Electronics,3,7.3,3.8,5.7,4.6,6.1,6.8,91.0,86.6,39.8,39.1,Low,8.145833333333334,3.58
408,2025-01-30,Average,22,Male,Electronics,3,6.0,4.2,7.0,4.9,5.2,7.6,84.3,70.3,38.7,41.6,Low,8.0,3.21
409,2025-01-01,Inconsistent,21,Male,Information Technology,4,6.1,7.6,8.0,6.1,3.0,1.0,63.8,92.1,24.5,53.1,Medium,6.174418604651163,0.9099999999999999
409,2025-01-02,Inconsistent,21,Male,Information Technology,4,6.7,2.2,6.5,9.2,7.8,6.9,80.0,100.0,33.3,20.5,Medium,6.40625,1.9900000000000002
409,2025-01-03,Inconsistent,21,Male,Information Technology,4,6.7,8.7,6.8,4.1,5.6,5.9,80.9,100.0,52.3,63.3,Low,6.525773195876289,3.2200000000000006
409,2025-01-04,Inconsistent,21,Male,Information Technology,4,3.8,10.0,11.9,7.6,8.4,6.2,72.7,100.0,60.8,67.5,Medium,6.136363636363637,1.1
409,2025-01-05,Inconsistent,21,Male,Information Technology,4,4.7,1.0,5.0,8.3,4.9,8.6,58.7,47.1,22.9,12.1,High,6.05,1.9699999999999998
409,2025-01-06,Inconsistent,21,Male,Information Technology,4,4.6,0.0,4.7,4.9,4.6,9.0,65.9,35.2,26.7,10.3,Low,10.3,3.0699999999999994
409,2025-01-07,Inconsistent,21,Male,Information Technology,4,4.4,4.6,10.0,6.0,4.6,6.5,47.9,85.2,33.5,33.4,Medium,5.964285714285714,1.9100000000000001
409,2025-01-08,Inconsistent,21,Male,Information Technology,4,6.2,4.6,7.6,3.2,2.0,8.6,65.6,40.4,32.9,32.5,Low,5.803571428571429,4.1000000000000005
409,2025-01-09,Inconsistent,21,Male,Information Technology,4,6.0,2.1,5.8,5.6,5.9,6.2,68.9,79.2,31.1,28.9,Low,9.32258064516129,2.58
409,2025-01-10,Inconsistent,21,Male,Information Technology,4,6.8,0.0,6.7,5.4,7.3,6.3,100.0,72.6,30.9,20.6,Low,20.6,2.99
409,2025-01-11,Inconsistent,21,Male,Information Technology,4,7.0,3.5,4.5,5.0,1.3,1.1,63.1,28.3,8.3,20.7,Low,4.6,1.6300000000000003
409,2025-01-12,Inconsistent,21,Male,Information Technology,4,3.7,10.9,8.0,6.1,7.7,9.4,64.5,100.0,69.7,67.5,Medium,5.672268907563025,2.4699999999999998
409,2025-01-13,Inconsistent,21,Male,Information Technology,4,6.7,4.5,4.5,8.0,4.9,5.7,79.2,66.1,28.5,35.8,Medium,6.509090909090909,1.9900000000000007
409,2025-01-14,Inconsistent,21,Male,Information Technology,4,4.9,3.0,3.6,5.8,5.9,3.0,72.1,85.4,27.3,31.9,Low,7.975,1.1200000000000003
409,2025-01-15,Inconsistent,21,Male,Information Technology,4,2.0,0.0,6.6,5.2,2.5,4.5,40.0,17.1,8.6,0.0,Low,0.0,0.5899999999999999
409,2025-01-16,Inconsistent,21,Male,Information Technology,4,5.5,0.0,6.5,10.0,6.6,4.1,75.7,69.4,14.9,13.0,Medium,13.0,0.4299999999999997
409,2025-01-17,Inconsistent,21,Male,Information Technology,4,3.1,1.6,4.3,2.8,7.0,9.2,57.5,85.2,45.7,34.1,Low,13.115384615384615,3.16
409,2025-01-18,Inconsistent,21,Male,Information Technology,4,7.8,1.9,7.8,2.6,5.3,3.0,96.7,62.3,27.6,40.1,Low,13.827586206896553,3.2399999999999993
409,2025-01-19,Inconsistent,21,Male,Information Technology,4,9.8,4.3,8.4,5.7,1.5,3.7,97.1,40.2,15.0,27.4,Low,5.169811320754717,3.3200000000000003
409,2025-01-20,Inconsistent,21,Male,Information Technology,4,6.1,6.7,3.5,10.0,1.6,5.8,44.1,50.4,11.3,24.2,Medium,3.142857142857143,1.1799999999999997
409,2025-01-21,Inconsistent,21,Male,Information Technology,4,4.0,5.5,6.9,4.8,4.9,9.0,48.6,58.9,44.8,40.5,Low,6.230769230769231,2.86
409,2025-01-22,Inconsistent,21,Male,Information Technology,4,4.1,4.7,11.4,7.8,3.4,2.3,42.5,54.0,17.1,21.3,Medium,3.736842105263158,-0.009999999999999787
409,2025-01-23,Inconsistent,21,Male,Information Technology,4,6.8,1.2,6.4,6.6,1.9,5.6,67.8,24.2,9.1,12.0,Medium,5.454545454545454,2.420000000000001
409,2025-01-24,Inconsistent,21,Male,Information Technology,4,3.3,1.4,6.4,6.3,3.0,5.7,40.0,43.6,15.0,3.5,Medium,1.4583333333333335,1.1400000000000003
409,2025-01-25,Inconsistent,21,Male,Information Technology,4,2.0,3.9,6.3,3.9,8.7,2.9,59.4,100.0,44.6,50.6,Low,10.326530612244898,0.5
409,2025-01-26,Inconsistent,21,Male,Information Technology,4,3.3,6.2,4.8,1.5,4.8,5.3,50.1,97.4,45.3,56.0,Low,7.777777777777778,2.46
409,2025-01-27,Inconsistent,21,Male,Information Technology,4,6.0,6.8,9.1,7.0,7.4,4.5,77.0,100.0,45.1,56.4,Medium,7.230769230769231,1.65
409,2025-01-28,Inconsistent,21,Male,Information Technology,4,4.2,3.8,11.1,7.3,5.9,3.8,52.8,90.5,27.7,25.6,Medium,5.333333333333334,0.6300000000000003
409,2025-01-29,Inconsistent,21,Male,Information Technology,4,7.2,0.0,9.9,8.4,5.5,8.2,83.8,68.6,21.4,5.8,Medium,5.8,2.82
409,2025-01-30,Inconsistent,21,Male,Information Technology,4,6.8,9.7,5.1,4.1,3.7,4.5,75.3,82.8,44.5,75.5,Low,7.056074766355141,2.8400000000000007
410,2025-01-01,Burnout,25,Female,Mechanical,4,3.3,7.1,7.2,6.8,4.8,3.1,49.4,79.0,33.1,42.0,Medium,5.185185185185185,0.20999999999999996
410,2025-01-02,Burnout,25,Female,Mechanical,4,4.6,7.3,8.0,8.7,6.0,4.2,61.7,97.6,36.9,51.4,High,6.192771084337349,0.48999999999999977
410,2025-01-03,Burnout,25,Female,Mechanical,4,5.4,10.6,8.6,10.0,4.9,4.3,54.5,100.0,39.9,51.9,Medium,4.474137931034483,0.4500000000000002
410,2025-01-04,Burnout,25,Female,Mechanical,4,2.0,8.6,8.4,9.8,5.8,2.2,40.0,100.0,33.5,48.9,High,5.09375,-1.48
410,2025-01-05,Burnout,25,Female,Mechanical,4,4.1,7.7,7.8,10.0,4.8,4.2,49.8,65.1,30.6,30.2,High,3.4712643678160924,-0.10000000000000009
410,2025-01-06,Burnout,25,Female,Mechanical,4,3.1,4.5,6.7,8.9,5.4,5.1,42.3,61.8,27.4,21.8,High,3.963636363636364,0.10000000000000009
410,2025-01-07,Burnout,25,Female,Mechanical,4,5.1,7.4,6.7,9.0,4.3,5.8,60.1,81.8,29.0,43.9,Medium,5.226190476190475,1.0800000000000005
410,2025-01-08,Burnout,25,Female,Mechanical,4,4.2,6.9,6.0,10.0,5.0,2.1,42.3,55.0,25.0,26.6,High,3.367088607594937,-0.69
410,2025-01-09,Burnout,25,Female,Mechanical,4,3.8,4.6,7.3,9.0,6.0,4.4,47.8,77.1,28.5,40.7,High,7.267857142857144,0.14000000000000012
410,2025-01-10,Burnout,25,Female,Mechanical,4,5.6,8.4,7.0,10.0,6.1,2.2,68.4,76.6,33.8,46.6,Medium,4.957446808510638,-0.10000000000000009
410,2025-01-11,Burnout,25,Female,Mechanical,4,3.7,8.8,8.0,8.6,3.9,4.1,40.0,68.4,32.8,40.3,High,4.112244897959183,0.13000000000000034
410,2025-01-12,Burnout,25,Female,Mechanical,4,4.0,5.6,6.3,8.9,4.3,5.9,48.5,72.6,28.2,26.0,High,3.9393939393939394,0.7000000000000002
410,2025-01-13,Burnout,25,Female,Mechanical,4,3.3,7.0,6.8,8.3,5.0,3.3,46.0,93.2,31.0,37.1,High,4.6375,-0.18000000000000016
410,2025-01-14,Burnout,25,Female,Mechanical,4,4.8,8.2,5.9,10.0,3.2,3.7,47.4,90.4,24.8,29.1,High,3.16304347826087,0.03000000000000025
410,2025-01-15,Burnout,25,Female,Mechanical,4,6.0,10.5,6.5,8.4,4.3,5.2,44.7,100.0,42.3,58.6,High,5.095652173913043,1.4400000000000004
410,2025-01-16,Burnout,25,Female,Mechanical,4,3.9,9.6,6.5,9.9,5.8,4.5,52.4,100.0,41.1,38.5,High,3.6320754716981134,-0.06000000000000005
410,2025-01-17,Burnout,25,Female,Mechanical,4,4.7,9.4,6.9,8.2,4.9,5.6,51.8,100.0,42.4,53.2,High,5.115384615384616,1.1000000000000005
410,2025-01-18,Burnout,25,Female,Mechanical,4,5.3,10.0,5.9,8.3,6.4,3.8,60.8,100.0,46.6,47.9,Medium,4.3545454545454545,0.7699999999999996
410,2025-01-19,Burnout,25,Female,Mechanical,4,4.0,7.0,8.7,9.2,6.1,4.2,43.7,91.0,35.3,37.6,High,4.7,0.10000000000000053
410,2025-01-20,Burnout,25,Female,Mechanical,4,4.1,6.3,7.7,8.2,5.1,3.5,43.2,76.3,29.8,31.0,High,4.2465753424657535,0.23000000000000043
410,2025-01-21,Burnout,25,Female,Mechanical,4,4.3,8.2,6.6,9.1,5.2,5.8,56.1,83.4,36.9,49.0,High,5.326086956521739,0.73
410,2025-01-22,Burnout,25,Female,Mechanical,4,4.6,10.3,6.5,10.0,5.3,2.6,56.7,100.0,37.3,61.8,High,5.4690265486725655,-0.3799999999999999
410,2025-01-23,Burnout,25,Female,Mechanical,4,4.9,8.4,6.5,9.7,4.6,2.9,44.1,86.2,30.3,37.5,High,3.9893617021276593,-0.07999999999999963
410,2025-01-24,Burnout,25,Female,Mechanical,4,3.4,7.1,5.5,7.4,7.0,4.1,51.0,100.0,42.4,46.1,Medium,5.691358024691358,0.36999999999999966
410,2025-01-25,Burnout,25,Female,Mechanical,4,4.5,7.6,7.4,9.6,2.8,4.0,40.0,50.8,22.8,31.3,High,3.6395348837209305,0.1200000000000001
410,2025-01-26,Burnout,25,Female,Mechanical,4,4.1,7.8,7.2,9.9,6.0,3.8,51.0,100.0,35.1,43.5,High,4.9431818181818175,-0.1900000000000004
410,2025-01-27,Burnout,25,Female,Mechanical,4,5.3,9.0,6.8,10.0,5.6,3.6,57.2,100.0,36.6,48.5,Medium,4.85,0.20000000000000018
410,2025-01-28,Burnout,25,Female,Mechanical,4,4.8,7.9,6.0,9.6,5.3,2.7,54.2,81.6,30.9,44.6,High,5.01123595505618,-0.1499999999999999
410,2025-01-29,Burnout,25,Female,Mechanical,4,5.0,6.7,5.4,9.2,4.2,4.2,58.7,72.5,27.1,40.2,Medium,5.220779220779221,0.5
410,2025-01-30,Burnout,25,Female,Mechanical,4,4.4,5.2,6.0,10.0,6.1,5.9,53.7,75.0,31.7,24.9,High,4.016129032258064,0.5300000000000002
411,2025-01-01,Inconsistent,21,Male,Business,1,5.5,7.7,8.8,5.0,5.0,2.2,72.5,100.0,37.5,50.5,Low,5.804597701149426,1.3600000000000003
411,2025-01-02,Inconsistent,21,Male,Business,1,5.6,9.3,11.3,7.8,5.1,4.9,64.2,78.3,42.5,48.9,Medium,4.74757281553398,1.37
411,2025-01-03,Inconsistent,21,Male,Business,1,3.8,5.0,7.1,9.3,2.1,8.9,40.0,61.9,22.7,14.3,High,2.3833333333333333,1.3999999999999995
